"49|1 0 2 2 1 1|2 6 0 1 3 2|3 2 1 1 3 3|4 4 2 1 3 4|5 4 5 2 1 5|6 3 4 1 3 6|7 1 5 1 2 7|8 0 4 2 1 8|9 3 1 2 1 9",
// "BdBdBdFuFuElElHrIrFuHrGuGuElElIrDuHrCdCdArHrFdFdArGuGuGuAlAlCuCuFuFuHlHlDdDdHlFdFdHlCdCdArArArAr"

"25|1 0 2 2 1 1|2 3 0 1 3 2|3 6 2 1 3 3|4 5 2 1 2 4|5 2 0 1 3 5|6 3 4 2 1 6|7 5 0 1 2 7|8 0 5 3 1 8|9 3 3 2 1 9",
// "DdEdFlFlFlEdHrHrHrEdArEdHrIlIlBdBdBdArArArBuHlCd"

"16|1 1 2 2 1 1|2 2 5 3 1 2|3 2 3 2 1 3|4 3 0 1 3 4|5 4 2 1 2 5|6 6 2 1 2 6|7 5 1 1 2 7|8 0 3 2 1 8|9 2 4 2 1 9",
// "BrBrEuCrCrDdEuFdGuIlDdDdArArAr"

"28|1 0 2 2 1 1|2 4 2 1 3 2|3 6 0 1 3 3|4 2 2 1 2 4|5 5 4 2 1 5|6 5 5 2 1 6|7 3 5 1 2 7|8 5 3 2 1 8|9 2 4 2 1 9",
// "BuDuDuArArElFlIlGuGuFlFlFlGdGdElIlElBdBdArArBdHlCdCdCd"

"18|1 0 2 2 1 1|2 4 1 1 3 2|3 3 0 2 1 3|4 5 1 1 2 4|5 3 1 1 2 5|6 4 5 3 1 6|7 6 2 1 2 7|8 4 4 2 1 8|9 3 4 1 2 9",
// "ArClClDuEuArGuGuHrBdIuFlFlFlBdArAr"

"21|1 0 2 2 1 1|2 5 0 1 3 2|3 3 5 3 1 3|4 2 4 1 2 4|5 4 2 1 2 5|6 3 2 1 2 6|7 5 4 2 1 7|8 5 3 2 1 8|9 3 4 2 1 9",
// "ArDuClEuEuFuFuArArDuHlHlBdIlGlIlGlBdBdAr"

"28|1 0 2 2 1 1|2 5 2 1 2 2|3 5 4 1 3 3|4 3 1 1 2 4|5 2 1 1 3 5|6 0 5 3 1 6|7 3 3 1 2 7|8 4 1 3 1 8|9 3 0 2 1 9",
// "EdGdDdHlHlBuBuCuCuHlHlDuGuFrFrFrEdArIlIlDuArArEuFlCdAr"

"18|1 0 2 2 1 1|2 3 2 1 2 2|3 6 1 1 2 3|4 2 4 2 1 4|5 2 1 1 3 5|6 1 5 2 1 6|7 0 3 1 3 7|8 3 5 1 2 8|9 3 0 3 1 9",
// "BuCdCdDrDrEdHuHuFrFrEdArIrBuArArAr"

"50|1 1 2 2 1 1|2 3 1 1 2 2|3 4 4 3 1 3|4 2 3 1 2 4|5 6 0 1 3 5|6 4 5 3 1 6|7 1 3 1 3 7|8 4 0 1 3 8|9 1 1 2 1 9",
// "BdBdArBdBdClDdDdClEdEdGuHdIrGuClHdIrIrIrHuCrCrDuDuGdGdAlAlDuClDuDuArArGuGuClClBuBuFlEdFlFlHdHdArAr"

"27|1 0 2 2 1 1|2 4 2 1 3 2|3 6 0 1 3 3|4 5 3 2 1 4|5 3 4 1 3 5|6 5 5 2 1 6|7 2 3 1 3 7|8 5 0 1 3 8|9 0 4 1 2 9",
// "EuEuFlFlGuFlBdBdDlCdCdCdFlEdEdDlHdHdHdIuFlGdArArArAr"

"16|1 0 2 2 1 1|2 4 1 1 2 2|3 2 1 1 2 3|4 3 0 3 1 4|5 6 2 1 2 5|6 4 3 1 2 6|7 5 1 1 3 7|8 3 1 1 2 8|9 6 4 1 2 9",
// "CdCdArDlDlBuDlEuEuGdGdHuArArAr"

"14|1 1 2 2 1 1|2 4 4 1 2 2|3 4 6 3 1 3|4 4 2 1 2 4|5 4 0 1 2 5|6 6 2 1 3 6|7 3 2 1 2 7|8 2 4 2 1 8|9 5 1 1 3 9",
// "ClClClBdDdFdGuGuArArIdIdAr"

"22|1 1 2 2 1 1|2 5 0 1 3 2|3 3 4 1 2 3|4 4 1 1 2 4|5 5 3 2 1 5|6 6 1 1 2 6|7 3 3 2 1 7|8 5 5 2 1 8|9 4 5 1 2 9",
// "ArDuArFuGlGlCuIuIuHlHlHlHlCdIdElElBdBdBdAr"

"16|1 1 2 2 1 1|2 3 4 3 1 2|3 3 5 3 1 3|4 3 1 1 2 4|5 1 4 2 1 5|6 5 1 1 3 6|7 6 1 1 2 7|8 2 5 1 2 8|9 2 0 3 1 9",
// "ElGuHuHuClIlIlDuArArHuBlFdFdAr"

"20|1 0 2 2 1 1|2 3 3 2 1 2|3 6 1 1 3 3|4 5 5 2 1 4|5 4 4 1 2 5|6 5 1 1 2 6|7 0 3 3 1 7|8 5 4 2 1 8|9 4 0 1 2 9",
// "ArArArBrCuBrEuDlDlDlEdBlCdEdFuArHlCdCd"

"15|1 0 2 2 1 1|2 3 3 2 1 2|3 5 3 2 1 3|4 6 0 1 3 4|5 4 1 1 2 5|6 4 0 2 1 6|7 2 3 1 3 7|8 1 6 2 1 8|9 5 5 2 1 9",
// "ArArHlGdBlClDdDdFrEuArArIlDd"

"19|1 0 2 2 1 1|2 3 0 1 3 2|3 2 3 2 1 3|4 1 3 1 2 4|5 5 1 1 2 5|6 4 1 1 3 6|7 1 5 3 1 7|8 6 1 1 2 8|9 2 4 2 1 9",
// "ArEuGlHuIrIrIrFdFdFdCrCrBdBdBdArArAr"

"23|1 1 2 2 1 1|2 5 0 2 1 2|3 5 5 1 2 3|4 3 0 1 3 4|5 3 5 2 1 5|6 2 4 2 1 6|7 1 4 1 3 7|8 4 0 1 2 8|9 5 1 2 1 9",
// "CuCuCuDdErFrFrDdDdArFrHdBlBlHdHdArIlIlCuCuAr"

"21|1 0 2 2 1 1|2 0 5 2 1 2|3 3 0 1 3 3|4 2 5 2 1 4|5 5 2 1 2 5|6 2 3 3 1 6|7 0 3 1 2 7|8 3 4 3 1 8|9 5 5 1 2 9",
// "ArDrEuEuFlGuGuFlCdHlHlHlCdIuIuDrCdArArAr"

"45|1 0 2 2 1 1|2 3 4 1 3 2|3 5 1 1 3 3|4 4 5 2 1 4|5 2 1 1 3 5|6 0 4 1 2 6|7 5 4 2 1 7|8 0 3 2 1 8|9 1 4 1 2 9",
// "EdEdArArEdGlHrFuFuFuFuHrIuIuIuHlBuHlEuIuAlAlBuBuDlEuDlDlDlEuGlCdCdGlGlBdBdGlEdEdArArArAr"

"18|1 0 2 2 1 1|2 4 2 1 2 2|3 6 0 1 3 3|4 2 2 1 2 4|5 5 1 1 2 5|6 1 4 2 1 6|7 5 4 2 1 7|8 3 4 2 1 8|9 3 0 3 1 9",
// "BuCdFlDdArArIlEuIlBuArArDuHlGlCdCd"

"23|1 3 2 2 1 1|2 4 5 3 1 2|3 3 5 1 2 3|4 5 1 1 3 4|5 5 4 2 1 5|6 1 4 2 1 6|7 0 5 2 1 7|8 2 5 1 2 8|9 3 3 2 1 9",
// "AlAlCuElFlHuIlIlCuBlCuCuCuArArElDdIlHuBlDdAr"

"28|1 0 2 2 1 1|2 5 0 1 3 2|3 3 5 1 2 3|4 5 4 2 1 4|5 6 0 1 3 5|6 3 2 1 2 6|7 3 4 2 1 7|8 4 5 3 1 8|9 1 5 1 2 9",
// "ArBdEdFuFuArArGlDlEdIuIuIuGlCuCuHlEdHlHlHlCdCdDlBdBdAr"

"28|1 2 2 2 1 1|2 5 3 2 1 2|3 5 5 2 1 3|4 5 0 1 3 4|5 2 4 2 1 5|6 4 1 1 3 6|7 2 5 1 2 7|8 5 4 2 1 8|9 0 5 1 2 9",
// "AlAlClClElElGuGuClGuGuGuArArHlHlHlFdFdArFdBlBlDdDdDdAr"

"30|1 0 2 2 1 1|2 5 5 2 1 2|3 6 1 1 3 3|4 2 0 1 3 4|5 1 5 2 1 5|6 1 4 2 1 6|7 0 3 1 2 7|8 4 4 2 1 8|9 3 1 1 3 9",
// "BlDdElFrHrFrDdDdArGuGuGuAlDuDuFlFlFlDdDdArHlCdCdIdIdArArAr"

"16|1 0 2 2 1 1|2 4 1 1 3 2|3 2 5 3 1 3|4 5 4 1 2 4|5 5 2 1 2 5|6 3 4 2 1 6|7 2 3 1 2 7|8 6 3 1 2 8|9 1 5 1 2 9",
// "DdEdGuFlBdGuGuArArIuIuClBdArAr"

"37|1 0 2 2 1 1|2 2 4 1 2 2|3 5 0 1 3 3|4 5 5 2 1 4|5 3 5 1 2 5|6 2 3 3 1 6|7 4 4 1 3 7|8 2 0 1 2 8|9 5 4 2 1 9",
// "ArArEuFlGuGuDlGuGuFrFrBuFrEuDlDlDlDlBdBdEdEdFlFlCdFlGdIlIlCdCdIlGdGdArAr"

"20|1 0 2 2 1 1|2 4 2 1 2 2|3 5 0 1 3 3|4 5 3 2 1 4|5 4 4 3 1 5|6 1 4 2 1 6|7 3 3 1 2 7|8 3 1 2 1 8|9 0 3 1 3 9",
// "ArArGdGdElHlBuBuArDlDlCdIuIuFlElCdCdAr"

"28|1 0 2 2 1 1|2 5 0 1 3 2|3 4 3 3 1 3|4 4 5 3 1 4|5 3 5 1 2 5|6 5 4 2 1 6|7 2 4 2 1 7|8 6 0 1 3 8|9 2 5 1 2 9",
// "ArFlGlEuEuDlEuEuClEuArArFlGlHdHdHdIuIuDlIuIuClBdBdBdAr"

"36|1 0 2 2 1 1|2 3 3 1 2 2|3 0 5 3 1 3|4 2 2 1 3 4|5 3 1 1 2 5|6 5 5 1 2 6|7 4 3 3 1 7|8 5 0 2 1 8|9 4 5 1 2 9",
// "BdDuDuFuGlGlFuFuFuGlHlHlFuIuIuIuIuGrGrDdDdGrBuCrCrCrDdArHlHlEuArIuArAr"

"24|1 1 2 2 1 1|2 5 4 2 1 2|3 3 2 1 2 3|4 5 1 1 2 4|5 6 0 1 3 5|6 4 0 1 3 6|7 5 5 2 1 7|8 3 4 1 2 8|9 2 0 2 1 9",
// "BlCuDuEdEdFdGlEdHdBlBlBlFdHuHuGlGlFdIlCuArArAr"

"55|1 0 2 2 1 1|2 3 5 2 1 2|3 3 1 1 3 3|4 3 4 2 1 4|5 1 5 1 2 5|6 0 3 2 1 6|7 2 3 1 3 7|8 5 4 1 3 8|9 4 3 2 1 9",
// "ArCuEuGdFrIlHuHuBrHuDrHuIrCdCdCdArCdFrEuEuEuEuAlAlFlCuCuBlCuDlFlGuGuBlBlBlGuDlDlCdCdCdDlGdGdArArArIlHdHdHdAr"

"26|1 1 2 2 1 1|2 4 4 3 1 2|3 5 1 1 3 3|4 1 3 1 2 4|5 4 0 1 3 5|6 3 4 1 2 6|7 4 5 2 1 7|8 6 0 1 3 8|9 2 4 1 2 9",
// "ArDuEdFuGlHdIuGlGlFdFdBlGlHdHdIdIdBlBlCdCdEdEdArAr"

"21|1 2 2 2 1 1|2 4 5 3 1 2|3 5 1 1 3 3|4 6 2 1 2 4|5 4 2 1 2 5|6 2 4 1 2 6|7 3 4 1 2 7|8 2 3 2 1 8|9 4 4 3 1 9",
// "EuEuArGdHlHlFuFuIlDdIlCdIlIlGuGuBlBlCdAr"

"19|1 0 2 2 1 1|2 5 3 1 3 2|3 2 4 3 1 3|4 2 0 1 2 4|5 2 2 1 2 5|6 4 2 1 2 6|7 3 1 2 1 7|8 1 6 3 1 8|9 1 4 1 2 9",
// "BuBuCrEdArArEdHrHrEdClBdBdIdClFdArAr"

"60|1 0 2 2 1 1|2 3 0 1 3 2|3 5 2 1 3 3|4 3 5 2 1 4|5 4 2 1 3 5|6 1 4 1 2 6|7 0 3 2 1 7|8 2 3 2 1 8|9 4 1 3 1 9",
// "ArCdCdDlEdEdHrGrHrBdBdIlIlIlIlBuBuHlCuCuCuCuHrBdBdHrEuEuDrDrBdArBdGrFuFuIrIrFuFuAlGlBuBuDlDlDlBdArBdEdArEdHlHlCdCdCdAr"

"43|1 0 2 2 1 1|2 2 4 2 1 2|3 3 1 1 3 3|4 2 1 1 3 4|5 1 5 2 1 5|6 5 1 1 3 6|7 4 2 1 3 7|8 0 5 1 2 8|9 0 1 2 1 9",
// "BlBlCdDdFdFdIrIrIrDuBrHuHuElIrCuBrIrGuBrDdDdArHuHuHuAlDuDuBlBlBlCdCdDdDdArArGdGdArAr"

"15|1 0 2 2 1 1|2 3 2 1 2 2|3 4 4 2 1 3|4 5 2 1 2 4|5 3 4 1 2 5|6 4 1 2 1 6|7 3 0 1 2 7|8 1 4 2 1 8|9 4 6 2 1 9",
// "ArIlIlIlEdClDdDdDdCrBdArArAr"

"34|1 0 2 2 1 1|2 2 0 1 3 2|3 0 4 3 1 3|4 4 2 1 2 4|5 4 4 1 2 5|6 3 1 2 1 6|7 2 3 2 1 7|8 5 4 1 3 8|9 1 0 1 2 9",
// "CrEdCrGlGlBdHuHuHuCrBdBdArArBdFlDuDuArGrGrGrBuBuIdIdFlFlBuClHdHdAr"

"23|1 1 2 2 1 1|2 3 2 1 3 2|3 5 2 1 3 3|4 4 4 1 2 4|5 6 2 1 2 5|6 4 1 1 2 6|7 1 5 1 2 7|8 1 3 1 2 8|9 2 5 2 1 9",
// "DuEdFuIrIrBdArHuGuHuGuHuAlBuIlCdIlIlBdArArAr"

"16|1 1 2 2 1 1|2 3 1 1 3 2|3 5 2 1 2 3|4 4 1 1 2 4|5 4 0 2 1 5|6 6 2 1 2 6|7 0 4 2 1 7|8 2 4 3 1 8|9 2 0 2 1 9",
// "CdCdCdErDuFdFdFdHrHrBdBdArArAr"

"27|1 0 2 2 1 1|2 5 0 1 2 2|3 5 2 1 2 3|4 5 4 2 1 4|5 3 4 2 1 5|6 5 5 2 1 6|7 2 3 1 2 7|8 4 5 1 2 8|9 3 0 1 3 9",
// "GuElElElGdArHuHuFlFlFlFlHdHdDlDlCdCdCdDrIdIdIdArArAr"

"27|1 0 2 2 1 1|2 4 5 3 1 2|3 5 0 1 3 3|4 3 3 2 1 4|5 3 5 1 2 5|6 5 3 2 1 6|7 2 5 1 2 7|8 1 3 1 2 8|9 0 5 2 1 9",
// "ArArDlEuFlGuHuHuDlDlEuBlGuBlHuAlEuEuEuArArFlCdCdCdAr"

"27|1 0 2 2 1 1|2 2 0 1 3 2|3 4 1 1 2 3|4 3 1 1 3 4|5 3 5 2 1 5|6 1 3 2 1 6|7 0 4 3 1 7|8 4 0 3 1 8|9 6 3 1 3 9",
// "ErFlBdGrGrGrBdBdArHlHlHlCuIuIuGrDdDdArArArDuDuGlIdId"

"21|1 0 2 2 1 1|2 0 5 3 1 2|3 2 2 1 3 3|4 4 5 1 2 4|5 4 3 1 2 5|6 6 1 1 2 6|7 4 1 2 1 7|8 3 0 3 1 8|9 3 1 1 2 9",
// "BrEuDuFdFdGrEuDuBrBrCdArHlHlEuHlIuArArAr"

"30|1 0 2 2 1 1|2 2 2 1 3 2|3 4 4 3 1 3|4 4 2 1 2 4|5 5 1 1 3 5|6 6 2 1 2 6|7 5 5 2 1 7|8 4 0 1 2 8|9 3 5 1 2 9",
// "BuClClClDdDdDdCrCrBdBdArArArBuBuClClClDuDuEdFdGlIuIuGlEdAr"

"24|1 0 2 2 1 1|2 2 0 1 3 2|3 2 5 3 1 3|4 5 4 1 3 4|5 5 1 1 2 5|6 1 4 2 1 6|7 5 3 2 1 7|8 3 3 2 1 8|9 6 0 1 3 9",
// "EuFlHlGlHlGlDuDuCrHlBdBdBdArArArBuClDdArIdIdId"

"17|1 0 2 2 1 1|2 6 0 1 3 2|3 4 2 1 2 3|4 3 2 1 2 4|5 4 4 3 1 5|6 4 0 2 1 6|7 5 3 2 1 7|8 2 2 1 2 8|9 3 1 2 1 9",
// "DdHdArArIlCuGlBdFrCuArArDuElBdBd"

"28|1 4 2 2 1 1|2 5 5 2 1 2|3 4 3 1 3 3|4 3 4 1 2 4|5 6 1 1 3 5|6 2 2 2 1 6|7 1 1 1 3 7|8 5 4 2 1 8|9 2 3 1 2 9",
// "DuGdGdFlDuDuDuAlFlIuIuIuAlCuBlBlBlCuHlEdEdHlHlCdCdArAr"

"37|1 0 2 2 1 1|2 5 0 1 3 2|3 4 5 3 1 3|4 3 3 1 3 4|5 1 5 1 2 5|6 1 3 2 1 6|7 4 1 1 3 7|8 2 5 1 2 8|9 5 4 2 1 9",
// "ArArBdDdEuFrEuEuEuEuAlFlDuDuClDuFlIlIlBdIlGdIlDdIlHuHuClBdClClDdArGdArAr"

"22|1 1 2 2 1 1|2 5 0 1 3 2|3 5 3 2 1 3|4 4 4 2 1 4|5 2 4 2 1 5|6 6 1 1 2 6|7 4 5 3 1 7|8 3 5 1 2 8|9 3 2 1 2 9",
// "ClElFuHuIuHuGlGlGlGlHdClBdHdDlBdBdIuArArAr"

"46|1 0 2 2 1 1|2 5 0 1 3 2|3 3 1 1 3 3|4 5 5 2 1 4|5 5 3 2 1 5|6 1 5 1 2 6|7 2 1 1 3 7|8 4 3 1 2 8|9 1 4 2 1 9",
// "DlDlDlHdElHdIrFuFuDlDlIrGdGdArIrCdCdArFuFuFuAlAlCuCuGuGuIlIlIlCdCdCdElBdBdBdIlGdGdArArArAr"

"23|1 0 2 2 1 1|2 2 0 1 3 2|3 6 1 1 2 3|4 5 1 1 2 4|5 3 2 1 2 5|6 5 0 2 1 6|7 4 1 1 2 7|8 0 3 3 1 8|9 0 4 3 1 9",
// "CdCdDdDdDdDdEuEuGuHrHrHrBdIrIrIrBdBdArArArAr"

"26|1 2 2 2 1 1|2 5 0 1 3 2|3 4 1 1 3 3|4 3 5 3 1 4|5 5 3 2 1 5|6 3 3 1 2 6|7 1 4 1 2 7|8 1 3 2 1 8|9 2 5 1 2 9",
// "AlCdFuFuFuArHrGuGuGuHlHlIuIuDlDlCdArCdElElBdBdBdAr"

"23|1 0 2 2 1 1|2 5 5 2 1 2|3 4 4 1 2 3|4 5 0 1 3 4|5 3 5 1 2 5|6 2 3 2 1 6|7 5 3 2 1 7|8 4 2 1 2 8|9 0 5 2 1 9",
// "ArEuFlEuEuEuEuArFlHuGlGlDdDdGlCuBlBlDdHuArAr"

"44|1 0 2 2 1 1|2 5 1 1 3 2|3 3 1 1 3 3|4 2 4 2 1 4|5 2 1 1 3 5|6 5 5 2 1 6|7 4 5 1 2 7|8 0 3 1 2 8|9 1 5 1 2 9",
// "DrDrCdCdEdEdArArHuHuHuIuIuIuIuIuAlAlCuCuDlBdEuEuDlDlCdDlEdGuGuFlFlBdFlFlCdFlEdArArArAr"

"37|1 0 2 2 1 1|2 3 5 2 1 2|3 4 1 1 3 3|4 2 0 1 3 4|5 3 4 2 1 5|6 6 4 1 3 6|7 0 5 1 2 7|8 1 3 1 2 8|9 2 3 2 1 9",
// "BlBlCuGuGuBlIrDdDdDdArArGuGuGuHuHuHuAlAlDuDuElElElDdDdArArDdIlCdCdCdArAr"

"33|1 0 2 2 1 1|2 2 1 1 3 2|3 4 4 1 2 3|4 0 5 3 1 4|5 4 3 2 1 5|6 5 5 1 2 6|7 3 1 1 3 7|8 5 4 2 1 8|9 6 5 1 2 9",
// "BdDrErCuCuCuCuDrElGuElHlHlFuFuDrBdArFuFuErFuGdHrGdIuIuDrGdArArAr"

"38|1 0 2 2 1 1|2 3 0 1 3 2|3 3 4 2 1 3|4 4 2 1 2 4|5 6 0 1 3 5|6 2 5 3 1 6|7 1 4 1 2 7|8 5 1 1 3 8|9 1 3 2 1 9",
// "ArBdCrBdEdEdFrFrBdArBdIrGuGuGuGuAlIlBuBuBuClClClBdDdFlEdFlFlFlBdArArHdHdAr"

"32|1 0 2 2 1 1|2 3 0 1 3 2|3 2 4 2 1 3|4 4 3 1 2 4|5 3 5 3 1 5|6 6 4 1 3 6|7 4 0 1 2 7|8 2 0 1 3 8|9 1 4 1 3 9",
// "BdDuCrCrBdFuFuErBdFuCrDdHdHdHdArArArArBuElHuElIuIuElDdDdClFdFd"

"25|1 1 2 2 1 1|2 5 0 1 3 2|3 4 4 2 1 3|4 4 0 1 3 4|5 2 4 1 2 5|6 3 3 1 2 6|7 6 0 1 3 7|8 0 6 3 1 8|9 4 3 3 1 9",
// "ArFdHrHrHrEdHrFdClClIlGdGdGdIlBdBdBdIlDdDdDdArAr"

"16|1 1 2 2 1 1|2 2 5 3 1 2|3 3 0 1 3 3|4 1 4 3 1 4|5 0 3 1 2 5|6 1 3 3 1 6|7 6 1 1 2 7|8 4 1 1 2 8|9 5 0 2 1 9",
// "BrBrEdEdDlFlCdCdCdArGdGdHuArAr"

"24|1 0 2 2 1 1|2 3 3 2 1 2|3 3 5 3 1 3|4 2 4 2 1 4|5 4 0 1 3 5|6 1 5 1 2 6|7 2 5 1 2 7|8 2 2 1 2 8|9 0 1 3 1 9",
// "BrBrDrDrDrEdEdFuFuGuIrIrIrHuGuClClEdHuArArArAr"

"40|1 0 2 2 1 1|2 4 1 1 3 2|3 3 0 1 3 3|4 4 5 3 1 4|5 4 4 2 1 5|6 2 4 1 2 6|7 6 0 1 3 7|8 1 5 1 2 8|9 0 3 2 1 9",
// "CdCdCdCdFuFuFuFuArArGdGdHuIrIrHuHuHuHuAlIlCuCuCuDlDlDlDlElElBdBdElCdCdArArArGd"

"31|1 0 2 2 1 1|2 5 2 1 2 2|3 3 4 2 1 3|4 3 0 1 3 4|5 1 4 1 2 5|6 2 5 2 1 6|7 5 1 2 1 7|8 2 3 2 1 8|9 0 3 2 1 9",
// "ArBdBdClEdClFrGlHrHrDdDdGlGlGlDuDuHlBuBuBuBuFrHrDdDdDdArArAr"

"29|1 1 2 2 1 1|2 6 2 1 3 2|3 4 3 2 1 3|4 4 0 1 3 4|5 2 5 1 2 5|6 2 4 2 1 6|7 3 5 1 2 7|8 0 4 2 1 8|9 4 5 3 1 9",
// "AlFrEuEuEuEuEuArArFrGuGuIlBdBdCrDdIlIlIlGdGdFlFlDdDdArAr"

"42|1 2 2 2 1 1|2 1 3 1 3 2|3 4 0 1 3 3|4 3 5 2 1 4|5 2 3 1 2 5|6 6 4 1 3 6|7 4 3 3 1 7|8 3 4 2 1 8|9 1 0 1 3 9",
// "BdDrEdGlFuFuDrFuGlGlCdHrHrCdCdArCdGrGrEuEuEuEuAlGlGlCuCuCuDlDlDlHlFdFdHlHlCdCdArAr"

"31|1 0 2 2 1 1|2 3 0 1 3 2|3 6 1 1 3 3|4 4 4 3 1 4|5 2 5 2 1 5|6 4 1 1 3 6|7 0 3 1 3 7|8 2 2 1 2 8|9 1 4 1 2 9",
// "BdBdHuHuArGuGuIuElBdArIuIuIuAlBuBuDlCdCdDlDlDlBdBdArFdFdArAr"

"29|1 0 2 2 1 1|2 3 4 2 1 2|3 4 0 1 3 3|4 3 5 3 1 4|5 2 4 1 2 5|6 1 4 1 3 6|7 0 3 2 1 7|8 2 2 1 2 8|9 5 0 1 3 9",
// "CdEdBlCdHuGrGrFuHuArArFuFuBlBlEuFuGlGlEuDlDlCdArIdIdIdAr"

"23|1 0 2 2 1 1|2 3 4 1 2 2|3 5 0 1 3 3|4 5 4 2 1 4|5 3 6 2 1 5|6 2 2 1 3 6|7 4 2 1 2 7|8 4 0 1 2 8|9 4 5 3 1 9",
// "BuBuBuBuCdElFdArArGdArFuIlIlIlGdGdDlDlCdCdAr"

"39|1 0 2 2 1 1|2 5 2 1 2 2|3 3 0 1 3 3|4 4 0 1 3 4|5 4 4 3 1 5|6 3 5 3 1 6|7 2 4 1 2 7|8 1 5 1 2 8|9 1 3 2 1 9",
// "BuBuHuIrHuIrGuFlFlFlGuGuGuArIrCdCdCdArHuHuHuAlCuCuElElElElCdCdArIrDdDdDdArAr"

"32|1 1 2 2 1 1|2 2 5 3 1 2|3 5 0 1 3 3|4 4 1 1 3 4|5 4 4 2 1 5|6 2 3 1 2 6|7 0 4 1 3 7|8 2 0 1 2 8|9 0 1 2 1 9",
// "AlBrCdElCdFdFdElDdElGuHdHdIrIrIrHuHuArArGuGuElFuFuBlBlCdDdArAr"

"21|1 0 2 2 1 1|2 5 1 1 3 2|3 5 4 2 1 3|4 3 0 3 1 4|5 3 5 3 1 5|6 2 1 1 2 6|7 4 1 1 2 7|8 0 0 3 1 8|9 2 5 1 2 9",
// "ClClBdClClClFdFdArArGdGdArFuFuIuIuElBdAr"

"33|1 0 2 2 1 1|2 3 1 1 3 2|3 4 0 1 3 3|4 3 5 2 1 4|5 5 5 1 2 5|6 1 5 1 2 6|7 2 4 3 1 7|8 1 3 1 2 8|9 0 0 3 1 9",
// "ArCdEuEuDrDrEuGrGrBdBdArHuHuIrIrHuAlBuBuGlGlEdGlCdCdGlBdBdArArAr"

"18|1 1 2 2 1 1|2 6 0 1 3 2|3 5 5 2 1 3|4 4 1 1 2 4|5 3 0 1 3 5|6 3 4 2 1 6|7 5 2 1 2 7|8 4 0 2 1 8|9 2 5 3 1 9",
// "BdBdDdEdFlDdFlEdGdIlClBdIlEdArArAr"

"42|1 0 2 2 1 1|2 3 0 1 3 2|3 0 0 3 1 3|4 5 1 1 3 4|5 4 5 3 1 5|6 3 4 3 1 6|7 2 5 1 2 7|8 1 4 1 2 8|9 0 3 2 1 9",
// "BdCrCrCrFrBdBdBdGuGuGuGuGuArArIrIrHuHuHuHuAlIlBuBuBuElElElElFlFlDdDdFlFlBdBdArArAr"

"36|1 0 2 2 1 1|2 3 2 1 3 2|3 5 0 1 3 3|4 5 5 2 1 4|5 4 4 3 1 5|6 1 3 1 2 6|7 4 1 1 3 7|8 2 5 1 2 8|9 2 3 1 2 9",
// "BdCdDlIuHuIuHuIuArArFuFuFuAlBuBuDlDlDlDlElHdHdElCdCdElElBdBdArGdGdArAr"

"23|1 0 2 2 1 1|2 1 3 3 1 2|3 2 0 1 3 3|4 6 1 1 2 4|5 1 5 2 1 5|6 4 0 1 3 6|7 3 6 2 1 7|8 0 4 1 3 8|9 5 3 1 2 9",
// "BrDuErErIdBrCdCdCdArArCdBlBlFdFdIuErErFdArAr"

"44|1 1 2 2 1 1|2 3 0 1 3 2|3 5 3 2 1 3|4 4 1 1 3 4|5 2 5 3 1 5|6 1 3 1 2 6|7 2 3 2 1 7|8 5 0 1 3 8|9 2 4 3 1 9",
// "ErErFdGlBdIrIrBdBdArBdGrFuFuFuFuAlGlBuBuBuElElElElIlIlIlDdDdDdClIlBdBdArArBdClHdHdHdAr"

"43|1 1 2 2 1 1|2 1 5 1 2 2|3 3 2 1 3 3|4 0 3 2 1 4|5 5 1 1 3 5|6 0 4 3 1 6|7 6 3 1 2 7|8 4 0 1 3 8|9 2 5 2 1 9",
// "CuDrFrFrBuFrGdGdFrCdHdIrIrCdArCdDrBuBuBuBuAlDlCuCuCuFlFlEdFlFlCdHdIlEdIlHdIlCdArArAr"

"26|1 2 2 2 1 1|2 4 0 1 3 2|3 6 0 1 3 3|4 5 4 2 1 4|5 5 5 2 1 5|6 1 4 2 1 6|7 3 4 1 2 7|8 5 3 2 1 8|9 5 0 1 3 9",
// "BdDlElFlGuElElElGdGdDlDlBdBdArBdHlCdCdCdHlIdIdIdAr"

"31|1 1 2 2 1 1|2 6 0 1 3 2|3 4 0 1 3 3|4 4 5 2 1 4|5 3 4 2 1 5|6 5 4 2 1 6|7 3 5 1 2 7|8 2 3 1 2 8|9 4 3 3 1 9",
// "AlHuElElElFlGuGuDlDlDlGdGdFlFlHuHuArArIlBdBdBdIlIlCdCdCdArAr"

"18|1 1 2 2 1 1|2 4 4 3 1 2|3 6 1 1 2 3|4 4 1 1 3 4|5 5 1 1 2 5|6 5 0 2 1 6|7 3 2 1 2 7|8 2 3 1 2 8|9 3 4 1 2 9",
// "CdEdGuGuArHdHdIdBlBlBlCdDdDdArEdAr"

"44|1 1 2 2 1 1|2 3 5 3 1 2|3 1 5 1 2 3|4 5 0 1 3 4|5 1 4 2 1 5|6 2 5 1 2 6|7 3 0 1 3 7|8 2 3 2 1 8|9 4 2 1 3 9",
