// "BdCdDrErErErBdBdArArArBuBuDlElCdCdAr"

"18|1 0 2 2 1 1|2 2 1 1 3 2|3 3 0 1 3 3|4 5 0 1 3 4|5 5 5 2 1 5",
// "BdCdCdDdDdElElDdElElCdElBdArArArAr"

"17|1 0 2 2 1 1|2 6 0 1 3 2|3 4 1 1 3 3|4 5 5 2 1 4|5 3 0 1 3 5",
// "ArBdBdCdDlBdDlDlCdDlEdEdEdArArAr"

"18|1 0 2 2 1 1|2 4 0 1 3 2|3 6 1 1 3 3|4 5 4 2 1 4|5 2 0 1 3 5",
// "BdDlCdCdDlDlBdBdDlDlEdEdEdArArArAr"

"20|1 0 2 2 1 1|2 5 0 1 3 2|3 4 4 3 1 3|4 3 3 1 3 4|5 4 5 3 1 5",
// "ArBdDuDuClClBdClClDdElElBdElElDdArArAr"

"13|1 0 2 2 1 1|2 2 2 1 3 2|3 3 1 1 3 3|4 0 5 3 1 4|5 3 4 2 1 5",
// "DrDrDrBdArDrErCdCdArArAr"

"16|1 0 2 2 1 1|2 4 0 1 3 2|3 6 1 1 3 3|4 4 5 2 1 4|5 3 0 1 3 5",
// "ArBdBdCdCdDlDlBdDlEdEdEdArArAr"

"10|1 0 2 2 1 1|2 6 1 1 2 2|3 5 1 1 2 3|4 2 2 1 2 4|5 4 1 1 3 5",
// "BuCuDdArArEdEdArAr"

"12|1 0 2 2 1 1|2 4 1 1 2 2|3 2 1 1 3 3|4 1 4 3 1 4|5 5 3 1 2 5",
// "BuDrEdEdDrCdCdArArArAr"

"10|1 1 2 2 1 1|2 6 0 1 3 2|3 3 2 1 2 3|4 5 4 2 1 4|5 5 5 2 1 5",
// "BdCdArArArDlBdElBd"

"17|1 0 2 2 1 1|2 4 0 1 3 2|3 6 1 1 3 3|4 3 0 1 3 4|5 5 5 2 1 5",
// "ArBdBdCdDdDdElCdElElBdElDdArArAr"

"12|1 1 2 2 1 1|2 4 0 1 3 2|3 2 5 3 1 3|4 4 3 3 1 4|5 5 1 1 2 5",
// "ArClDlDlDlBdBdBdArEuAr"

"11|1 1 2 2 1 1|2 6 0 1 3 2|3 5 4 2 1 3|4 4 3 1 2 4|5 3 5 2 1 5",
// "ArArArBdElDdDdClBdBd"

"11|1 0 2 2 1 1|2 6 1 1 3 2|3 4 1 1 2 3|4 2 1 1 2 4|5 2 0 3 1 5",
// "BdBdCdCdDdDdArArArAr"

"20|1 0 2 2 1 1|2 2 0 1 3 2|3 3 0 1 3 3|4 0 5 3 1 4|5 6 0 1 3 5",
// "BdBdCdCdDrDrDrBdArDrCdArArArCuDlEdEdEd"

"9|1 0 2 2 1 1|2 4 2 1 2 2|3 3 1 1 2 3|4 3 4 2 1 4|5 2 2 1 2 5",
// "BuBuCuEdArArArAr"

"13|1 0 2 2 1 1|2 4 0 1 3 2|3 3 5 2 1 3|4 5 1 1 3 4|5 3 4 3 1 5",
// "ArArBdClElDdDdElBdBdArAr"

"11|1 0 2 2 1 1|2 6 2 1 2 2|3 2 2 1 2 3|4 5 1 1 3 4|5 3 4 3 1 5",
// "BdCdArArArCuElDdDdAr"

"15|1 0 2 2 1 1|2 6 1 1 3 2|3 3 4 2 1 3|4 4 1 1 3 4|5 5 4 2 1 5",
// "ArArClClClElBdBdElElDdDdArAr"

"15|1 0 2 2 1 1|2 4 0 1 3 2|3 4 3 3 1 3|4 3 5 3 1 4|5 1 3 1 2 5",
// "ArArClClDlDlEuEuClBdBdBdArAr"

"16|1 0 2 2 1 1|2 3 0 1 3 2|3 6 0 1 3 3|4 2 3 3 1 4|5 4 4 3 1 5",
// "ArCdDlDlBdBdBdArArArBuBuElCdCd"

"13|1 0 2 2 1 1|2 2 1 1 2 2|3 2 0 2 1 3|4 6 0 1 3 4|5 4 0 1 3 5",
// "BdBdArArDdDdDdEdEdEdArAr"

"15|1 1 2 2 1 1|2 4 0 1 3 2|3 5 1 1 3 3|4 3 1 1 3 4|5 5 5 2 1 5",
// "BdBdCdDdElElCdElBdElDdArArAr"

"11|1 0 2 2 1 1|2 6 1 1 3 2|3 2 1 1 2 3|4 2 0 3 1 4|5 4 1 1 2 5",
// "BdBdCdCdArArDlEuArAr"

"11|1 1 2 2 1 1|2 3 0 1 3 2|3 1 5 3 1 3|4 2 3 3 1 4|5 4 1 1 2 5",
// "ClDrDrBdBdBdArEuArAr"

"17|1 0 2 2 1 1|2 5 4 2 1 2|3 3 0 1 3 3|4 6 0 1 3 4|5 4 1 1 3 5",
// "ArBlBlBlBlCdCdCdArDdDdDdEdEdArAr"

"11|1 0 2 2 1 1|2 2 1 1 2 2|3 3 1 1 3 3|4 3 4 2 1 4|5 2 5 3 1 5",
// "BuArDrCdErErCdArArAr"

"9|1 0 2 2 1 1|2 2 2 1 2 2|3 5 1 1 2 3|4 6 2 1 2 4|5 3 1 1 2 5",
// "BdArCuDdEuArArAr"

"14|1 0 2 2 1 1|2 2 4 2 1 2|3 3 0 1 3 3|4 6 0 1 3 4|5 3 3 3 1 5",
// "ArBlDdDdDdDdErCdCdCdArArAr"

"16|1 0 2 2 1 1|2 4 0 1 3 2|3 4 5 3 1 3|4 6 2 1 2 4|5 3 4 1 3 5",
// "ArBdBdDdEuEuClClClBdClEdArArAr"

"16|1 0 2 2 1 1|2 2 0 1 3 2|3 4 0 1 3 3|4 3 4 2 1 4|5 1 3 3 1 5",
// "CdDrDrCdCdCdErErBdBdBdArArArAr"

"11|1 0 2 2 1 1|2 5 2 1 2 2|3 5 4 1 2 3|4 2 1 1 2 4|5 3 0 1 3 5",
// "BuBuDuArEdEdEdArArAr"

"16|1 0 2 2 1 1|2 5 0 1 3 2|3 5 3 2 1 3|4 3 0 1 3 4|5 2 1 1 3 5",
// "ClDdDdDdDdClBdBdBdEdEdArArArAr"

"16|1 0 2 2 1 1|2 3 2 1 3 2|3 5 5 2 1 3|4 6 0 1 3 4|5 4 0 1 3 5",
// "ArClClClClBdArDdDdDdEdEdEdArAr"

"16|1 1 2 2 1 1|2 5 1 1 3 2|3 4 2 1 3 3|4 5 5 2 1 4|5 2 3 1 3 5",
// "AlBdDlDlBdEuDlCdDlDlEdArArArAr"

"16|1 0 2 2 1 1|2 4 2 1 3 2|3 5 0 1 3 3|4 2 3 1 3 4|5 5 5 2 1 5",
// "CdCdDuElElCdElBdElElDdArArArAr"

"17|1 0 2 2 1 1|2 4 0 1 3 2|3 3 0 1 3 3|4 5 1 1 3 4|5 4 5 3 1 5",
// "ArBdBdCdCdDdElElDdElBdElCdArArAr"

"11|1 0 2 2 1 1|2 6 0 1 3 2|3 5 2 1 2 3|4 5 4 1 2 4|5 3 2 1 2 5",
// "ArBdBdBdCuCuEdArArAr"

"15|1 1 2 2 1 1|2 3 0 1 3 2|3 2 4 2 1 3|4 4 4 1 3 4|5 0 4 2 1 5",
// "BdDuDuDuCrCrBdBdArCrDdDdArAr"

"20|1 0 2 2 1 1|2 6 2 1 3 2|3 2 1 1 3 3|4 0 4 3 1 4|5 3 2 1 3 5",
// "BuEuDrDrDrCdCdArDrEdEdArArArEuEuDlBdBd"

"9|1 2 2 2 1 1|2 6 2 1 2 2|3 3 5 2 1 3|4 2 5 1 2 4|5 4 0 1 3 5",
// "BdCrCrEdEdEdArAr"

"12|1 1 2 2 1 1|2 4 0 1 3 2|3 3 3 2 1 3|4 1 3 2 1 4|5 5 0 1 3 5",
// "ArDlClBdBdBdArEdEdEdAr"

"15|1 1 2 2 1 1|2 4 0 1 3 2|3 3 5 3 1 3|4 1 4 1 2 4|5 0 3 3 1 5",
// "ArClErErDuClDuDuElBdBdBdArAr"

"12|1 1 2 2 1 1|2 5 0 1 3 2|3 4 4 3 1 3|4 6 1 1 2 4|5 3 2 1 2 5",
// "BdClClBdBdDuEuEuArArAr"

"12|1 0 2 2 1 1|2 6 2 1 3 2|3 5 5 2 1 3|4 4 5 1 2 4|5 2 0 1 3 5",
// "DuDuClBdEdEdEdArArArAr"

"12|1 1 2 2 1 1|2 3 3 3 1 2|3 4 0 1 3 3|4 1 3 1 3 4|5 0 6 2 1 5",
// "ArBlDuDuDuBlCdCdCdArAr"

"15|1 1 2 2 1 1|2 6 0 1 3 2|3 5 5 2 1 3|4 5 3 2 1 4|5 4 0 1 3 5",
// "ArClClClEdEdEdArArEdDlBdBdBd"

"13|1 0 2 2 1 1|2 3 1 1 3 2|3 4 1 1 2 3|4 5 0 1 3 4|5 4 3 2 1 5",
// "ArBdBdArBdCuArElDdDdDdAr"

"15|1 0 2 2 1 1|2 2 2 1 2 2|3 4 5 3 1 3|4 5 0 1 3 4|5 3 3 1 3 5",
// "BdArDdDdEuClClClClDdEdArArAr"

"16|1 0 2 2 1 1|2 5 0 1 3 2|3 5 3 2 1 3|4 4 2 1 3 4|5 3 0 1 3 5",
// "ArDdDdClEdEdEdArArEdClBdBdBdAr"

"13|1 0 2 2 1 1|2 3 1 1 2 2|3 5 1 1 3 3|4 6 0 1 3 4|5 4 1 1 3 5",
// "ArBuArCdCdDdDdDdEdEdArAr"

"21|1 0 2 2 1 1|2 3 0 1 3 2|3 5 0 1 3 3|4 2 4 1 3 4|5 5 4 2 1 5",
// "BdCdDuDuDuElElCdCdElElBdBdElDdDdArArArAr"

"9|1 0 2 2 1 1|2 5 4 2 1 2|3 3 2 1 3 3|4 2 2 1 2 4|5 5 2 1 2 5",
// "CdDdArArArEuEuAr"

"11|1 0 2 2 1 1|2 2 1 1 2 2|3 4 0 1 3 3|4 4 3 2 1 4|5 6 3 1 2 5",
// "BuArArDlDlCdCdCdArAr"

"18|1 0 2 2 1 1|2 3 0 1 3 2|3 5 1 1 3 3|4 5 5 2 1 4|5 2 4 1 3 5",
// "BdBdCdDlDlCdEuEuDlDlBdDlEdArArArAr"

"14|1 0 2 2 1 1|2 6 0 1 3 2|3 5 4 2 1 3|4 2 0 1 3 4|5 4 3 1 2 5",
// "BdDdDdDdArArArArEdEdClBdBd"

"13|1 0 2 2 1 1|2 6 1 1 3 2|3 3 1 1 3 3|4 4 1 1 2 4|5 3 5 3 1 5",
// "ArBdBdCdDuElElElCdArArAr"

"12|1 0 2 2 1 1|2 4 2 1 3 2|3 2 0 1 3 3|4 2 3 2 1 4|5 3 1 1 2 5",
// "BdBdDrCdCdCdArEuArArAr"

"12|1 0 2 2 1 1|2 6 2 1 3 2|3 4 2 1 2 3|4 3 4 2 1 4|5 3 0 1 3 5",
// "ArBdCuCuDrEdEdEdArArAr"

"20|1 0 2 2 1 1|2 5 0 1 3 2|3 3 4 1 3 3|4 4 4 2 1 4|5 4 5 3 1 5",
// "ArBdCuCuCuDlBdDlDlCdElElBdElElCdArArAr"

"15|1 0 2 2 1 1|2 5 2 1 2 2|3 4 0 1 3 3|4 3 1 1 3 4|5 4 4 3 1 5",
// "ArCdElElBdElCdCdElDdDdArArAr"

"11|1 0 2 2 1 1|2 4 1 1 2 2|3 3 0 3 1 3|4 5 1 1 2 4|5 3 1 1 2 5",
// "ArBdBdCrDdDdEuArArAr"

"13|1 1 2 2 1 1|2 5 0 1 3 2|3 5 3 2 1 3|4 4 3 1 2 4|5 5 4 2 1 5",
// "ArArDdClClBdDdElElBdBdAr"

"17|1 0 2 2 1 1|2 6 0 1 3 2|3 2 0 1 3 3|4 3 0 1 3 4|5 2 3 3 1 5",
// "BdBdBdBdErCdCdCdArErDdDdDdArArAr"

"12|1 0 2 2 1 1|2 4 1 1 3 2|3 2 2 1 2 3|4 3 4 2 1 4|5 6 1 1 3 5",
// "CuCuArArDlBdBdArArEdEd"

"15|1 0 2 2 1 1|2 4 1 1 3 2|3 3 5 2 1 3|4 3 0 1 3 4|5 3 4 3 1 5",
// "ArCrCrDdElElBdBdElDdDdArArAr"

"14|1 0 2 2 1 1|2 3 4 2 1 2|3 2 1 1 3 3|4 5 1 1 3 4|5 3 1 1 3 5",
// "BlBlBlCdCdArDdDdEdEdArArAr"

"16|1 0 2 2 1 1|2 2 1 1 3 2|3 5 2 1 3 3|4 2 4 3 1 4|5 5 5 2 1 5",
// "CuDrBdBdArArArBuBuDlCdElElCdAr"

"19|1 0 2 2 1 1|2 3 0 1 3 2|3 6 1 1 3 3|4 1 4 3 1 4|5 2 0 1 3 5",
// "BdDrDrDrBdBdEdEdEdArArArArBuBuDlCdCd"

"10|1 1 2 2 1 1|2 6 1 1 3 2|3 3 2 1 2 3|4 3 4 1 2 4|5 4 4 3 1 5",
// "CuCuArArArDdElBdBd"

"18|1 0 2 2 1 1|2 2 0 1 3 2|3 4 1 1 3 3|4 5 0 1 3 4|5 0 3 3 1 5",
// "CdCdCdDdDdDdDdErErErBdBdBdArArArAr"

"14|1 2 2 2 1 1|2 5 0 1 3 2|3 5 5 2 1 3|4 3 5 1 2 4|5 5 4 2 1 5",
// "ArBdClElElBdElElDuDuClBdAr"

"18|1 1 2 2 1 1|2 5 0 1 3 2|3 5 5 2 1 3|4 3 2 1 3 4|5 5 4 2 1 5",
// "BdClClClClDuElElBdBdElElDdDdArArAr"

"12|1 0 2 2 1 1|2 5 2 1 2 2|3 6 2 1 3 3|4 5 5 2 1 4|5 4 3 1 3 5",
// "ArArBdEuDlCdDlDlEdArAr"

"12|1 0 2 2 1 1|2 5 1 1 2 2|3 3 1 1 3 3|4 4 1 1 3 4|5 3 5 2 1 5",
// "ArBuCdDdErCdArErDdArAr"

"9|1 0 2 2 1 1|2 5 2 1 2 2|3 3 1 1 2 3|4 4 2 1 2 4|5 5 4 1 2 5",
// "ArBuBuCuArDdArAr"

"22|1 1 2 2 1 1|2 3 0 1 3 2|3 5 0 1 3 3|4 2 4 1 3 4|5 5 4 2 1 5",
// "AlBdCdDuDuDuElElCdCdElElBdBdElDdDdArArArAr"

"13|1 0 2 2 1 1|2 4 1 1 2 2|3 3 0 1 3 3|4 5 1 1 2 4|5 6 0 1 3 5",
// "ArBuCdCdCdArArDuArEdEdEd"

"11|1 0 2 2 1 1|2 4 1 1 2 2|3 2 0 1 3 3|4 4 0 2 1 4|5 1 4 2 1 5",
// "BdBdCdElCdCdArArArAr"

"10|1 1 2 2 1 1|2 3 1 1 2 2|3 6 1 1 3 3|4 3 0 3 1 4|5 5 1 1 2 5",
// "BdBdArArCdCdDlEuAr"

"21|1 1 2 2 1 1|2 5 4 2 1 2|3 6 0 1 3 3|4 4 1 1 3 4|5 2 4 1 3 5",
// "AlBlBlCdCdCdEuEuEuBlBlBlDdDdEdEdArArArAr"

"10|1 0 2 2 1 1|2 3 0 2 1 2|3 3 1 1 2 3|4 4 1 1 2 4|5 2 1 1 2 5",
// "BrBrCuDuEuArArArAr"

"12|1 0 2 2 1 1|2 4 1 1 3 2|3 5 1 1 3 3|4 3 1 1 2 4|5 4 5 2 1 5",
// "ArBdCdDuArElCdElBdArAr"

"9|1 0 2 2 1 1|2 2 1 1 2 2|3 4 2 1 2 3|4 6 1 1 2 4|5 3 2 1 3 5",
// "BuArCdDuEdArArAr"

"17|1 0 2 2 1 1|2 4 1 1 3 2|3 4 4 2 1 3|4 5 1 1 3 4|5 3 4 1 3 5",
// "ArEuEuEuClClBdBdClDdDdEdEdArArAr"

"18|1 0 2 2 1 1|2 3 0 1 3 2|3 5 1 1 3 3|4 4 4 3 1 4|5 4 5 3 1 5",
// "ArBdDlDlCdDlDlBdElElCdElElBdArArAr"

"19|1 0 2 2 1 1|2 6 1 1 3 2|3 4 4 3 1 3|4 4 0 1 3 4|5 3 4 1 3 5",
// "ArDdEuEuEuClBdBdClClClDdDdEdEdArArAr"

"13|1 1 2 2 1 1|2 5 1 1 3 2|3 4 4 3 1 3|4 4 1 1 3 4|5 1 3 1 3 5",
// "ArClClBdBdEuEuClDdDdArAr"

"17|1 0 2 2 1 1|2 4 1 1 3 2|3 2 0 1 3 3|4 0 3 3 1 4|5 3 1 1 3 5",
// "BdBdBdEdEdEdDrDrDrCdCdCdArArArAr"

"13|1 2 2 2 1 1|2 4 0 1 3 2|3 5 0 1 3 3|4 3 4 3 1 4|5 4 5 2 1 5",
// "BdCdDlCdDlBdElCdElBdArAr"

"19|1 0 2 2 1 1|2 3 2 1 3 2|3 2 0 1 3 3|4 0 4 3 1 4|5 0 5 3 1 5",
// "BuCdDrDrDrCdDrBdErErErCdArErBdArArAr"

"13|1 0 2 2 1 1|2 6 0 1 3 2|3 5 2 1 2 3|4 4 2 1 3 4|5 5 5 2 1 5",
// "ArArBdBdCdElBdElElDdArAr"

"14|1 0 2 2 1 1|2 6 0 1 3 2|3 4 2 1 2 3|4 2 1 1 3 4|5 0 5 3 1 5",
// "BdBdBdCdDdErErErDdArArArAr"

"9|1 0 2 2 1 1|2 5 1 1 2 2|3 4 1 1 2 3|4 5 0 2 1 4|5 2 2 1 3 5",
// "BdBdCuEdArArArAr"

"14|1 0 2 2 1 1|2 6 1 1 3 2|3 4 2 1 3 3|4 3 5 2 1 4|5 5 5 2 1 5",
// "ArArBdDlDlDlElBdElElCdArAr"

"14|1 1 2 2 1 1|2 4 0 1 3 2|3 4 3 3 1 3|4 6 1 1 2 4|5 3 1 1 3 5",
// "DuEdEdArEdClClClBdBdBdArAr"

"13|1 0 2 2 1 1|2 6 1 1 3 2|3 5 5 2 1 3|4 3 0 1 3 4|5 4 5 1 2 5",
// "ArBdDdDdDdArArArEuEuClBd"

"14|1 0 2 2 1 1|2 2 2 1 3 2|3 3 2 1 2 3|4 5 0 1 3 4|5 3 4 3 1 5",
// "BdArCuCuArArBuBuDdElDdDdAr"

"11|1 0 2 2 1 1|2 4 1 1 2 2|3 2 2 1 3 3|4 6 0 1 3 4|5 5 5 2 1 5",
// "BuCdArArArArDdDdElDd"

"11|1 0 2 2 1 1|2 1 5 2 1 2|3 2 1 1 3 3|4 5 1 1 2 4|5 1 4 3 1 5",
// "BlDuErErCdCdArArArAr"

"12|1 0 2 2 1 1|2 3 2 1 2 2|3 6 1 1 2 3|4 2 0 1 3 4|5 4 1 1 3 5",
// "BdCuDdDdDdArArEdEdArAr"

"14|1 0 2 2 1 1|2 3 0 1 3 2|3 3 3 3 1 3|4 2 5 2 1 4|5 6 0 1 3 5",
// "ArDlEdEdEdEdCrBdBdBdArArAr"

"12|1 0 2 2 1 1|2 3 0 1 3 2|3 6 1 1 2 3|4 4 2 1 2 4|5 2 5 3 1 5",
// "ArBdBdCuDdErErBdArArAr"

"9|1 1 2 2 1 1|2 4 4 2 1 2|3 4 1 1 3 3|4 6 1 1 2 4|5 5 1 1 2 5",
// "ArBrCdCdArDuEuAr"

"12|1 1 2 2 1 1|2 5 0 1 3 2|3 6 0 1 3 3|4 4 5 2 1 4|5 4 1 1 2 5",
// "ArBdBdCdCdCdDlBdEuArAr"

"12|1 0 2 2 1 1|2 4 1 1 3 2|3 3 2 1 3 3|4 3 5 3 1 4|5 5 2 1 2 5",
// "ArBdDlDlBdDlCdArArEdAr"

"13|1 0 2 2 1 1|2 5 1 1 3 2|3 3 4 3 1 3|4 6 1 1 3 4|5 4 1 1 3 5",
// "ArArClBdBdClDdDdEdEdArAr"

"19|1 0 2 2 1 1|2 3 2 1 3 2|3 5 4 2 1 3|4 4 3 1 3 4|5 6 0 1 3 5",
// "ArBuDuDuClClClClBdBdArDdDdArArEdEdEd"

"11|1 0 2 2 1 1|2 3 1 1 3 2|3 6 1 1 2 3|4 2 1 1 3 4|5 1 4 2 1 5",
// "BdBdCuElDdDdArArArAr"

"19|1 0 2 2 1 1|2 5 0 1 3 2|3 5 5 2 1 3|4 2 0 1 3 4|5 0 4 3 1 5",
// "BdClClDdErErErDdDdArArArDuDuElBdBdAr"

"13|1 0 2 2 1 1|2 3 1 1 3 2|3 2 2 1 2 3|4 4 0 1 3 4|5 3 4 2 1 5",
// "CdArDdErBdBdArErDdDdArAr"

"21|1 0 2 2 1 1|2 5 0 1 3 2|3 4 4 2 1 3|4 3 4 1 3 4|5 2 3 1 3 5",
// "BdDuDuDuClBdBdEuEuClClClDdDdEdEdArArArAr"

"12|1 1 2 2 1 1|2 4 1 1 3 2|3 3 5 3 1 3|4 1 5 1 2 4|5 0 3 2 1 5",
// "ArBdClDuErErDuClBdArAr"

"17|1 0 2 2 1 1|2 3 0 1 3 2|3 5 1 1 3 3|4 4 5 2 1 4|5 5 4 2 1 5",
// "ArBdDlDlDlElElCdCdElElBdBdArArAr"

"11|1 0 2 2 1 1|2 4 2 1 2 2|3 2 1 1 3 3|4 1 5 2 1 4|5 3 1 1 3 5",
// "BdCdDlCdArEdEdArArAr"

"12|1 3 2 2 1 1|2 5 3 2 1 2|3 5 0 1 3 3|4 4 3 1 2 4|5 4 5 1 2 5",
// "AlDuDuBlBlCdCdCdDuArAr"

"11|1 0 2 2 1 1|2 2 1 1 3 2|3 2 5 2 1 3|4 4 1 1 2 4|5 3 2 1 3 5",
// "BdCrBdArCrDuEdArArAr"

"16|1 1 2 2 1 1|2 5 0 1 3 2|3 5 4 2 1 3|4 5 3 2 1 4|5 4 0 1 3 5",
// "ArClClClDlDlBdBdBdDlEdEdEdArAr"

"11|1 1 2 2 1 1|2 3 0 1 3 2|3 2 5 2 1 3|4 3 4 2 1 4|5 4 2 1 2 5",
// "BdClDrBdBdArDrEdArAr"

"13|1 1 2 2 1 1|2 5 0 1 3 2|3 4 2 1 2 3|4 5 4 2 1 4|5 5 3 2 1 5",
// "ArCuCuArDlDlElElBdBdBdAr"

"13|1 0 2 2 1 1|2 2 5 3 1 2|3 2 1 1 3 3|4 6 2 1 2 4|5 5 3 1 3 5",
// "CdDdEuBrCdArArArCuBlEdAr"

"9|1 0 2 2 1 1|2 4 1 1 2 2|3 6 1 1 2 3|4 3 2 1 2 4|5 5 2 1 3 5",
// "ArBuCuDdArArEdAr"

"16|1 1 2 2 1 1|2 4 0 1 3 2|3 3 1 1 3 3|4 6 0 1 3 4|5 5 5 2 1 5",
// "BdBdCdDdDdElDdElElBdElCdArArAr"

"10|1 1 2 2 1 1|2 3 0 1 3 2|3 6 1 1 2 3|4 3 3 2 1 4|5 3 4 2 1 5",
// "CuDrBdErBdBdArArAr"

"15|1 0 2 2 1 1|2 3 0 1 3 2|3 2 4 3 1 3|4 2 5 3 1 4|5 2 0 1 3 5",
// "BdCrCrBdDrDrBdEdEdEdArArArAr"

"15|1 1 2 2 1 1|2 4 1 1 3 2|3 6 0 1 3 3|4 5 4 2 1 4|5 5 0 1 3 5",
// "ArCdDlCdCdDlDlBdBdArEdEdEdAr"

"14|1 0 2 2 1 1|2 6 0 1 3 2|3 3 2 1 2 3|4 2 0 1 3 4|5 2 4 2 1 5",
// "BdBdBdCuCuDdErDdDdArArArAr"

"11|1 0 2 2 1 1|2 6 1 1 3 2|3 5 4 2 1 3|4 3 4 2 1 4|5 2 2 1 2 5",
// "DlClBdBdEuEuArArArAr"

"15|1 0 2 2 1 1|2 5 0 1 3 2|3 6 0 1 3 3|4 5 5 2 1 4|5 4 5 1 2 5",
// "ArArArBdBdCdCdEuEuDlCdDlBdAr"

"14|1 0 2 2 1 1|2 4 2 1 2 2|3 5 1 1 3 3|4 5 4 2 1 4|5 6 0 1 3 5",
// "ArArBuBuArDlDlCdCdArEdEdEd"

"12|1 1 2 2 1 1|2 6 0 1 3 2|3 4 0 1 3 3|4 5 2 1 3 4|5 2 5 3 1 5",
// "ArBdBdBdCdCdDdElCdArAr"

"9|1 1 2 2 1 1|2 3 1 1 3 2|3 4 4 2 1 3|4 2 4 2 1 4|5 4 2 1 2 5",
// "CrDlBdBdArEdArAr"

"12|1 0 2 2 1 1|2 3 0 1 3 2|3 6 1 1 3 3|4 2 3 2 1 4|5 2 4 2 1 5",
// "ArCdCdDlBdElBdBdArArAr"

"18|1 0 2 2 1 1|2 2 0 1 3 2|3 0 4 3 1 3|4 3 3 1 2 4|5 5 1 1 3 5",
// "BdDdDdCrCrCrBdBdArArArBuBuClEdEdAr"

"18|1 0 2 2 1 1|2 5 1 1 3 2|3 2 0 1 3 3|4 0 4 3 1 4|5 4 3 1 2 5",
// "CdDrEdEdDrDrCdCdArArArCuCuDlBdBdAr"

"18|1 0 2 2 1 1|2 5 1 1 3 2|3 4 5 2 1 3|4 3 3 1 3 4|5 5 4 2 1 5",
// "ArDuClClClDuElElBdBdElElDdDdArArAr"

"10|1 0 2 2 1 1|2 6 2 1 2 2|3 4 4 3 1 3|4 4 2 1 2 4|5 2 1 3 1 5",
// "ArArBuBuElDuDuArAr"

"10|1 0 2 2 1 1|2 6 4 1 3 2|3 6 2 1 2 3|4 5 0 2 1 4|5 5 1 1 2 5",
// "ArArArCuDlCuDlEuAr"

"14|1 0 2 2 1 1|2 3 0 1 3 2|3 5 2 1 2 3|4 2 0 1 3 4|5 2 5 2 1 5",
// "BdBdCdDdDdErDdArErBdArArAr"

"16|1 0 2 2 1 1|2 5 0 1 3 2|3 4 5 3 1 3|4 3 1 1 3 4|5 2 4 3 1 5",
// "ArBdBdClClBdClClElElDdDdArArAr"

"15|1 1 2 2 1 1|2 5 0 1 3 2|3 3 0 1 3 3|4 3 3 2 1 4|5 4 5 2 1 5",
// "BdBdDlDlCdCdElBdElElCdArArAr"

"11|1 0 2 2 1 1|2 2 1 1 2 2|3 6 0 1 3 3|4 5 1 1 2 4|5 5 3 2 1 5",
// "BuArArArDuArElCdCdCd"

"12|1 0 2 2 1 1|2 4 1 1 2 2|3 6 0 1 3 3|4 5 5 2 1 4|5 5 2 1 3 5",
// "ArArBuArCdCdDlCdDlEdAr"

"9|1 0 2 2 1 1|2 1 0 2 1 2|3 2 1 1 2 3|4 6 2 1 2 4|5 3 2 1 2 5",
// "BlCuArDdEdArArAr"

"15|1 0 2 2 1 1|2 6 0 1 3 2|3 5 3 2 1 3|4 5 0 1 3 4|5 4 2 1 2 5",
// "ArArEdArEdClBdBdBdClDdDdDdAr"

"13|1 0 2 2 1 1|2 4 2 1 2 2|3 5 0 1 3 3|4 2 0 1 3 4|5 1 5 2 1 5",
// "BdCdCdCdDdDdElDdArArArAr"

"10|1 0 2 2 1 1|2 3 4 2 1 2|3 4 2 1 2 3|4 2 1 1 3 4|5 3 1 1 2 5",
// "CuCuDdDdArEuArArAr"

"9|1 0 2 2 1 1|2 2 2 1 3 2|3 4 1 1 2 3|4 4 0 2 1 4|5 3 1 1 2 5",
// "BdArCdCdEuArArAr"

"11|1 1 2 2 1 1|2 5 0 1 3 2|3 3 2 1 2 3|4 1 4 3 1 4|5 4 4 2 1 5",
// "BdCuCuArArDlElBdBdAr"

"13|1 2 2 2 1 1|2 6 1 1 2 2|3 4 0 1 3 3|4 5 0 1 3 4|5 5 5 2 1 5",
// "BuCdCdDdDdElElDdElCdArAr"

"10|1 0 2 2 1 1|2 2 1 1 2 2|3 3 2 1 3 3|4 3 5 2 1 4|5 6 1 1 3 5",
// "BuArDrCdArArArEdEd"

"14|1 1 2 2 1 1|2 5 5 2 1 2|3 6 0 1 3 3|4 4 2 1 3 4|5 3 5 2 1 5",
// "ArCdCdElBlCdElBlElBlDdArAr"

"14|1 0 2 2 1 1|2 2 0 1 3 2|3 4 1 1 3 3|4 2 4 2 1 4|5 3 5 2 1 5",
// "BdCdDlDlBdBdArArErErCdArAr"

"11|1 1 2 2 1 1|2 6 0 1 3 2|3 4 1 1 2 3|4 5 2 1 2 4|5 5 4 2 1 5",
// "ArBdCuArDuDuArElBdBd"

"13|1 1 2 2 1 1|2 4 0 1 3 2|3 3 4 3 1 3|4 1 3 1 3 4|5 2 3 3 1 5",
// "ArClDuDuClDuElBdBdBdArAr"

