"11|1 0 2 2 1 1|2 2 1 1 3 2|3 3 1 1 2 3|4 6 1 1 2 4|5 5 0 2 1 5|6 2 0 2 1 6",
// "BdBdArCdCdArArArDdDd"

"21|1 0 2 2 1 1|2 5 0 1 3 2|3 3 1 1 3 3|4 5 4 2 1 4|5 2 2 1 3 5|6 5 3 2 1 6",
// "DlDlEuDlDlCdCdCdDlEdEdArArArFlFlBdBdBdAr"

"19|1 0 2 2 1 1|2 4 1 1 3 2|3 5 2 1 3 3|4 2 0 1 3 4|5 5 5 2 1 5|6 3 4 2 1 6",
// "DdElElCdElElElFlBdBdFlFlDdDdArArArAr"

"18|1 0 2 2 1 1|2 4 4 2 1 2|3 2 1 1 3 3|4 5 1 1 3 4|5 4 1 1 3 5|6 3 5 2 1 6",
// "BlBlBlBlCdDdDdEdFlEdFlFlCdArArArAr"

"11|1 1 2 2 1 1|2 4 1 1 2 2|3 6 0 1 3 3|4 5 5 2 1 4|5 5 3 2 1 5|6 3 3 2 1 6",
// "ArBuArArDlFlElCdCdCd"

"14|1 0 2 2 1 1|2 3 0 1 3 2|3 2 5 2 1 3|4 1 4 1 2 4|5 4 2 1 2 5|6 2 4 3 1 6",
// "ArBdCrCrDdFlEdFlBdBdArArAr"

"14|1 0 2 2 1 1|2 3 1 1 2 2|3 5 1 1 2 3|4 2 0 2 1 4|5 4 0 1 3 5|6 4 4 3 1 6",
// "ArCuDlBuArEdFlFlFlEdEdArAr"

"14|1 2 2 2 1 1|2 5 0 1 3 2|3 4 5 2 1 3|4 4 4 2 1 4|5 3 5 1 2 5|6 6 1 1 3 6",
// "ArBdDlBdDlDlEuEuClBdArFdFd"

"14|1 0 2 2 1 1|2 4 0 1 3 2|3 3 3 2 1 3|4 2 2 1 2 4|5 2 5 3 1 5|6 1 4 1 3 6",
// "CrCrBdBdDdArArFuFuElBdArAr"

"16|1 0 2 2 1 1|2 2 0 1 3 2|3 2 4 2 1 3|4 5 2 1 2 4|5 5 4 2 1 5|6 6 0 1 3 6",
// "BdClClBdBdArArArDuDuArElFdFdFd"

"14|1 0 2 2 1 1|2 5 2 1 2 2|3 4 1 1 3 3|4 3 1 1 3 4|5 2 5 3 1 5|6 4 4 2 1 6",
// "ArBuBuDdElElDdArFrCdCdArAr"

"28|1 0 2 2 1 1|2 5 1 1 3 2|3 3 0 1 3 3|4 4 4 3 1 4|5 1 4 1 2 5|6 5 5 2 1 6",
// "ArCdCdCdArEuEuEuEuAlCuCuDlDlBdDlDlCdFlFlBdFlFlCdArArAr"

"13|1 0 2 2 1 1|2 3 0 1 3 2|3 2 3 2 1 3|4 2 5 2 1 4|5 4 2 1 3 5|6 1 4 1 2 6",
// "ArClBdBdDrDrBdArDrEdArAr"

"15|1 0 2 2 1 1|2 4 1 1 3 2|3 3 4 2 1 3|4 2 2 1 3 4|5 6 4 1 3 5|6 2 5 2 1 6",
// "DuClBdBdClClDdFlFlDdArArArAr"

"11|1 1 2 2 1 1|2 5 4 2 1 2|3 6 1 1 3 3|4 4 2 1 2 4|5 4 4 1 2 5|6 4 0 1 2 6",
// "ArEdBlBlBlCdCdDdArAr"

"14|1 0 2 2 1 1|2 3 4 2 1 2|3 3 0 1 3 3|4 5 2 1 2 4|5 5 4 1 3 5|6 2 2 1 2 6",
// "BlBlBlCdCdCdDuDuFdArArArAr"

"20|1 0 2 2 1 1|2 3 1 1 2 2|3 2 0 1 3 3|4 1 4 3 1 4|5 4 2 1 2 5|6 5 3 1 3 6",
// "BuCdDrEuEuFuFuDrCdCdArArArCuCuDlFdFdAr"

"27|1 0 2 2 1 1|2 5 1 1 3 2|3 3 2 1 3 3|4 1 5 1 2 4|5 5 4 2 1 5|6 5 5 2 1 6",
// "ArCdArDuDuDuDuDuAlCuCuElElBdElElCdFlFlBdFlFlCdArArAr"

"20|1 0 2 2 1 1|2 5 0 1 3 2|3 6 1 1 3 3|4 4 4 3 1 4|5 3 3 1 3 5|6 3 1 2 1 6",
// "ArBdEuFlFlEuDlCdCdDlBdBdDlDlEdEdArArAr"

"18|1 0 2 2 1 1|2 2 2 1 2 2|3 5 0 1 3 3|4 4 5 3 1 4|5 3 4 1 3 5|6 3 2 1 2 6",
// "BdArCdCdFuEuFuEuDlDlCdDlDlEdArArAr"

"14|1 0 2 2 1 1|2 4 3 2 1 2|3 4 0 1 3 3|4 5 1 1 2 4|5 3 1 1 3 5|6 5 0 2 1 6",
// "ArBrCdCdCdEdEdArArFlFlDuAr"

"24|1 1 2 2 1 1|2 3 4 3 1 2|3 3 0 1 3 3|4 5 0 1 3 4|5 4 5 3 1 5|6 2 5 1 2 6",
// "AlCdDdElFuFuElElElFuBlBlBlCdCdDdDdFuFuArArArAr"

"17|1 0 2 2 1 1|2 2 0 1 3 2|3 3 2 1 2 3|4 5 2 1 3 4|5 6 1 1 3 5|6 0 5 3 1 6",
// "BdBdCdEdEdFrFrFrBdArArArBuFlDdAr"

"14|1 0 2 2 1 1|2 2 0 1 3 2|3 1 5 2 1 3|4 3 1 1 3 4|5 3 5 2 1 5|6 2 4 2 1 6",
// "BdClErFrBdBdArFrDdDdArArAr"

"15|1 0 2 2 1 1|2 2 0 1 3 2|3 3 2 1 2 3|4 6 2 1 3 4|5 2 5 2 1 5|6 0 3 3 1 6",
// "CuCuDdErFrFrFrBdBdBdArArArAr"

"14|1 0 2 2 1 1|2 3 2 1 3 2|3 5 5 2 1 3|4 6 0 1 3 4|5 5 4 2 1 5|6 4 3 1 2 6",
// "ArBdArClDdFuElDdDdFuFuArAr"

"20|1 0 2 2 1 1|2 5 4 2 1 2|3 6 1 1 3 3|4 4 0 1 3 4|5 2 0 1 3 5|6 3 3 2 1 6",
// "BlBlBlBlBlCdCdEdEdEdArArEdFlDdDdDdArAr"

"16|1 0 2 2 1 1|2 4 1 1 3 2|3 3 5 2 1 3|4 2 2 1 2 4|5 3 1 1 3 5|6 3 4 3 1 6",
// "CrCrDuDuArFlFlBdBdFlEdEdArArAr"

"24|1 0 2 2 1 1|2 4 0 1 3 2|3 2 2 1 3 3|4 5 0 1 3 4|5 5 5 2 1 5|6 5 4 2 1 6",
// "BdCuDdElElElElElFlFlDdDdFlBdBdFlFlCdCdArArArAr"

"15|1 1 2 2 1 1|2 3 3 1 2 2|3 5 0 1 3 3|4 4 4 2 1 4|5 4 2 1 2 5|6 4 5 3 1 6",
// "BuBuBuArCdDlCdDlEdArFlFlCdAr"

"22|1 0 2 2 1 1|2 5 0 1 3 2|3 5 5 2 1 3|4 5 4 2 1 4|5 5 3 2 1 5|6 3 2 1 3 6",
// "ArClClClClDlElFuDlDlDlFdFdArArFdElBdBdBdAr"

"22|1 0 2 2 1 1|2 5 1 1 3 2|3 5 4 2 1 3|4 3 3 1 3 4|5 4 5 3 1 5|6 2 3 1 2 6",
// "ClDuDuClBdElElBdElElFuClClClDdDdFdArArArAr"

"23|1 0 2 2 1 1|2 4 1 1 3 2|3 4 5 3 1 3|4 3 4 1 3 4|5 1 5 1 2 5|6 0 3 2 1 6",
// "ArBuEuFrFrEuFrFrDuDuClClClClDdArFrBdBdBdArAr"

"15|1 0 2 2 1 1|2 3 4 3 1 2|3 5 1 1 3 3|4 2 2 1 3 4|5 4 1 1 2 5|6 4 0 3 1 6",
// "DdArArFlFlFlEuArDuDuBlCdCdAr"

"25|1 0 2 2 1 1|2 3 0 1 3 2|3 6 1 1 3 3|4 2 0 1 3 4|5 0 4 3 1 5|6 2 3 3 1 6",
// "ErErErErFrDdDdDdArDdFlFlFlBdBdBdArArArBuBuElCdCd"

"19|1 1 2 2 1 1|2 3 0 1 3 2|3 2 5 3 1 3|4 4 4 3 1 4|5 5 0 1 3 5|6 0 5 1 2 6",
// "BdClDlDlDlEdEdEdFuFuClFuDlBdBdArArAr"

"17|1 2 2 2 1 1|2 6 0 1 3 2|3 3 5 3 1 3|4 4 0 1 3 4|5 1 5 1 2 5|6 3 3 3 1 6",
// "BdBdBdClEuEuClEuEuFlFlDdDdDdArAr"

"21|1 0 2 2 1 1|2 5 1 1 3 2|3 4 4 3 1 3|4 2 4 1 3 4|5 3 3 1 2 5|6 0 3 3 1 6",
// "ArArArBuEdEdClFrFrFrDuDuDuClDuFlBdBdBdAr"

"16|1 1 2 2 1 1|2 5 1 1 2 2|3 6 0 1 3 3|4 4 4 3 1 4|5 3 0 1 3 5|6 4 2 1 2 6",
// "BuCdDlCdCdDlDlDlEdEdEdArFdArAr"

"14|1 1 2 2 1 1|2 3 0 1 3 2|3 4 1 1 3 3|4 3 4 2 1 4|5 2 5 2 1 5|6 0 5 2 1 6",
// "BdDrBdDrCdErErBdArErCdArAr"

"19|1 1 2 2 1 1|2 3 0 1 3 2|3 3 5 2 1 3|4 5 0 1 3 4|5 3 4 3 1 5|6 2 4 1 2 6",
// "BdDdFuClClClFdFdElDdDdElElBdBdArArAr"

"11|1 1 2 2 1 1|2 4 1 1 3 2|3 3 2 1 2 3|4 2 4 3 1 4|5 1 4 1 2 5|6 3 5 2 1 6",
// "CuCuArEdDlBdFlBdArAr"

"15|1 0 2 2 1 1|2 3 4 3 1 2|3 3 1 1 3 3|4 4 0 1 3 4|5 6 1 1 2 5|6 0 3 1 2 6",
// "ArBlBlDdDdDdEuFuBlCdCdArArAr"

"18|1 0 2 2 1 1|2 5 0 1 3 2|3 3 1 1 2 3|4 4 4 3 1 4|5 2 4 1 3 5|6 1 3 3 1 6",
// "ArCuArArDlFrFrEuEuEuDlEuFlBdBdBdAr"

"13|1 0 2 2 1 1|2 4 0 1 3 2|3 2 2 1 2 3|4 5 1 1 2 4|5 3 2 1 2 5|6 2 4 2 1 6",
// "BdBdBdCuCuArDuEuEuArArAr"

"23|1 0 2 2 1 1|2 2 0 1 3 2|3 1 5 3 1 3|4 3 0 1 3 4|5 3 4 3 1 5|6 6 3 1 3 6",
// "BdBdCrCrBdArDdFuCrFuErDdDdArArArDuClDuElFdFd"

"21|1 1 2 2 1 1|2 6 0 1 3 2|3 5 4 2 1 3|4 4 2 1 3 4|5 3 0 1 3 5|6 5 5 2 1 6",
// "BdDuClBdClClClDdEdEdFlBdFlFlDdFlEdArArAr"

"13|1 0 2 2 1 1|2 5 4 1 2 2|3 6 1 1 2 3|4 3 1 1 2 4|5 2 0 1 3 5|6 1 5 3 1 6",
// "BuCuDuEdEdFrFrEdArArArAr"

"15|1 0 2 2 1 1|2 3 0 1 3 2|3 5 2 1 3 3|4 3 5 3 1 4|5 0 5 1 2 5|6 6 2 1 3 6",
// "ArBdBdDlCdDlEuEuDlBdArArArFd"

"27|1 0 2 2 1 1|2 5 2 1 3 2|3 2 0 1 3 3|4 0 4 3 1 4|5 0 3 3 1 5|6 6 0 1 3 6",
// "BuBuDrDrDrErErErCdCdCdArArArCuCuCuDlElBdBdBdArFdFdFd"

"12|1 1 2 2 1 1|2 5 0 1 3 2|3 3 1 1 2 3|4 4 3 2 1 4|5 2 3 2 1 5|6 2 0 3 1 6",
// "ElCdCdArArCdDlBdBdBdAr"

"10|1 2 2 2 1 1|2 5 3 2 1 2|3 1 2 1 2 3|4 2 3 3 1 4|5 6 0 1 3 5|6 0 1 3 1 6",
// "ArArCdCdDlBlEdEdEd"

"16|1 0 2 2 1 1|2 6 0 1 3 2|3 5 1 1 3 3|4 5 4 2 1 4|5 4 3 1 2 5|6 3 3 1 2 6",
// "ArArArBdEdEdDlBdBdFdFdDlCdCdAr"

"17|1 0 2 2 1 1|2 3 0 1 3 2|3 5 2 1 3 3|4 3 5 3 1 4|5 0 4 1 3 5|6 6 0 1 3 6",
// "ArBdBdDlCdDlEuEuDlBdArArArFdFdFd"

"12|1 0 2 2 1 1|2 4 0 1 3 2|3 3 2 1 2 3|4 2 4 2 1 4|5 6 1 1 2 5|6 5 1 1 2 6",
// "ArBdBdBdCuCuArArEuFuAr"

"17|1 0 2 2 1 1|2 5 0 1 3 2|3 2 1 1 3 3|4 5 5 2 1 4|5 3 4 3 1 5|6 5 3 2 1 6",
// "CdCdArArArCuCuDlDlElFlFlBdBdBdAr"

"14|1 0 2 2 1 1|2 2 2 1 2 2|3 0 4 3 1 3|4 2 0 2 1 4|5 5 0 1 3 5|6 0 1 3 1 6",
// "CrCrCrBdArArArBuClEdEdEdAr"

"16|1 0 2 2 1 1|2 2 0 1 3 2|3 2 4 2 1 3|4 3 0 1 3 4|5 3 3 2 1 5|6 2 5 2 1 6",
// "BdCrBdCrErDdDdFrBdArFrDdArArAr"

"20|1 0 2 2 1 1|2 4 1 1 3 2|3 2 1 1 3 3|4 6 0 1 3 4|5 5 4 2 1 5|6 3 5 2 1 6",
// "DdElDdDdElElBdElElCdFlBdFlFlCdArArArAr"

"11|1 0 2 2 1 1|2 4 2 1 2 2|3 3 1 1 3 3|4 6 1 1 2 4|5 3 5 2 1 5|6 2 1 1 2 6",
// "BdCdDuErCdFuArArArAr"

"19|1 1 2 2 1 1|2 5 0 1 3 2|3 3 3 3 1 3|4 4 0 1 3 4|5 5 5 2 1 5|6 2 4 1 2 6",
// "ArElElFuElElElFdClBdBdBdClDdDdDdArAr"

"30|1 1 2 2 1 1|2 5 0 1 3 2|3 4 5 2 1 3|4 3 1 1 3 4|5 1 5 1 2 5|6 0 4 2 1 6",
// "BdClClFrFrEuEuClFrFrDdDdArEuEuEuAlDuDuFlBdBdFlFlDdDdArArAr"

"26|1 0 2 2 1 1|2 4 3 1 3 2|3 6 0 1 3 3|4 5 4 2 1 4|5 2 0 1 3 5|6 4 1 2 1 6",
// "BuCdEdEdFlFlBuDlCdCdDlFlFlEuDlBdBdDlDlEdEdArArArAr"

"26|1 0 2 2 1 1|2 5 0 1 3 2|3 4 0 1 3 3|4 5 4 2 1 4|5 2 4 1 3 5|6 5 5 2 1 6",
// "BdCdDlDlBdEuEuEuDlCdDlDlEdFlFlBdFlCdFlFlEdArArArAr"

"27|1 1 2 2 1 1|2 3 0 1 3 2|3 5 0 1 3 3|4 4 4 3 1 4|5 4 5 2 1 5|6 1 4 1 2 6",
// "BdBdBdArCdFuFuFuFuAlBuBuDlDlCdDlDlBdElCdElElBdArArAr"

"16|1 1 2 2 1 1|2 6 0 1 3 2|3 3 0 1 3 3|4 3 3 2 1 4|5 3 4 3 1 5|6 4 5 3 1 6",
// "BdBdDrCdElElElCdCdArArArCuFlBd"

"32|1 0 2 2 1 1|2 5 1 1 3 2|3 5 5 2 1 3|4 3 2 1 3 4|5 1 5 1 2 5|6 0 4 2 1 6",
// "ArClClClDuFrFrEuEuClFrFrDdDdArEuEuEuAlDuDuFlBdBdFlFlDdDdArArAr"

"14|1 0 2 2 1 1|2 4 1 1 3 2|3 3 0 1 3 3|4 6 1 1 2 4|5 3 4 2 1 5|6 2 1 1 2 6",
// "CdDuErCdCdErBdBdFuArArArAr"

"11|1 2 2 2 1 1|2 6 2 1 2 2|3 4 3 2 1 3|4 4 0 1 3 4|5 5 1 1 2 5|6 4 5 2 1 6",
// "BdClClDdDdEuFrDdArAr"

"16|1 0 2 2 1 1|2 1 4 1 3 2|3 1 1 2 1 3|4 3 4 3 1 4|5 4 0 1 3 5|6 2 3 1 2 6",
// "ArArBuBuCrBuEdFdFdDlDlEdEdArAr"

"14|1 2 2 2 1 1|2 2 3 3 1 2|3 4 0 1 3 3|4 3 4 3 1 4|5 6 0 1 3 5|6 4 5 2 1 6",
// "BlCdDlDlCdEdEdEdFlFlCdArAr"

"24|1 0 2 2 1 1|2 5 4 2 1 2|3 5 0 1 3 3|4 5 5 2 1 4|5 3 2 1 3 5|6 2 2 1 3 6",
// "BlCdDlDlDlDlDlEuBlCdCdFuBlBlBlEdEdFdFdArArArAr"

"21|1 0 2 2 1 1|2 5 0 1 3 2|3 5 4 2 1 3|4 4 3 1 2 4|5 2 2 1 3 5|6 3 2 1 3 6",
// "BdDdDdClEuFuClBdBdClClClEdEdArFdFdArArAr"

"26|1 0 2 2 1 1|2 6 0 1 3 2|3 5 5 2 1 3|4 5 4 2 1 4|5 4 2 1 3 5|6 2 4 1 3 6",
// "BdClClEuDlBdBdDlFuFuClClClFuDlDlDlEdEdFdFdArArArAr"

"16|1 0 2 2 1 1|2 5 4 2 1 2|3 6 1 1 3 3|4 4 5 1 2 4|5 4 3 1 2 5|6 5 5 2 1 6",
// "ArArEuBlBlBlCdDuEuDuEuArArFlCd"

"19|1 0 2 2 1 1|2 3 0 1 3 2|3 6 0 1 3 3|4 3 4 3 1 4|5 3 3 2 1 5|6 2 0 1 3 6",
// "CdDrErBdBdBdFdFdFdArArArArBuBuDlCdCd"

"16|1 0 2 2 1 1|2 3 2 1 2 2|3 5 0 1 3 3|4 2 4 2 1 4|5 4 4 3 1 5|6 4 2 1 2 6",
// "ArBuBuArCdDlDlElElCdCdFuFuArAr"

"15|1 0 2 2 1 1|2 3 1 1 3 2|3 3 5 2 1 3|4 5 5 2 1 4|5 1 5 1 2 5|6 0 4 2 1 6",
// "ArClFrFrEuEuClFrFrBdBdArArAr"

"20|1 0 2 2 1 1|2 6 0 1 3 2|3 4 0 1 3 3|4 4 5 2 1 4|5 3 4 1 2 5|6 5 4 2 1 6",
// "ArArBdCdEdFlBdBdFlFlCdFlEuEuDlDlCdArAr"

"16|1 0 2 2 1 1|2 5 4 2 1 2|3 6 0 1 3 3|4 3 2 1 2 4|5 4 3 1 2 5|6 5 1 1 3 6",
// "ArCdDuDuArArEdEdBlBlCdCdFdFdAr"

"19|1 1 2 2 1 1|2 4 0 1 3 2|3 5 0 1 3 3|4 3 4 2 1 4|5 5 4 2 1 5|6 5 3 2 1 6",
// "ArBdDlDlDlElElElBdBdArBdFlFlCdCdCdAr"

"15|1 0 2 2 1 1|2 2 2 1 2 2|3 6 0 1 3 3|4 5 0 1 3 4|5 2 4 1 2 5|6 5 3 2 1 6",
// "BuBuArArArFlCdCdCdFlDdDdDdAr"

"27|1 1 2 2 1 1|2 5 0 1 3 2|3 4 5 2 1 3|4 5 4 2 1 4|5 1 5 1 2 5|6 3 1 1 3 6",
// "BdClClDlEuEuClFdFdArEuEuEuAlFuFuDlBdBdDlDlFdFdArArAr"

"23|1 0 2 2 1 1|2 3 0 1 3 2|3 2 0 1 3 3|4 6 0 1 3 4|5 0 4 3 1 5|6 2 3 2 1 6",
// "DdErErErErFrCdCdCdArFrBdBdBdArArArBuBuElDdDd"

"13|1 0 2 2 1 1|2 4 0 1 3 2|3 2 2 1 2 3|4 5 2 1 2 4|5 2 4 2 1 5|6 3 2 1 2 6",
// "BdBdBdCuCuArDdElFdArArAr"

"24|1 0 2 2 1 1|2 5 1 1 3 2|3 5 4 2 1 3|4 3 3 1 3 4|5 2 2 1 3 5|6 5 5 2 1 6",
// "ClDuDuClBdEuClClClDdEdFlFlBdFlFlDdFlEdArArArAr"

"17|1 1 2 2 1 1|2 3 0 1 3 2|3 4 0 1 3 3|4 3 3 3 1 4|5 3 5 2 1 5|6 3 4 2 1 6",
// "DlDlCdDlBdErErFrBdBdArFrCdCdArAr"

"12|1 0 2 2 1 1|2 4 0 1 3 2|3 3 1 1 2 3|4 6 1 1 2 4|5 5 1 1 2 5|6 3 4 2 1 6",
// "ArBdCuArDuEuFlBdBdArAr"

"26|1 1 2 2 1 1|2 4 0 1 3 2|3 2 5 1 2 3|4 4 5 3 1 4|5 4 4 3 1 5|6 3 3 1 3 6",
// "AlBdCuCuCuCuCuArFuDlDlDlDlFuElElElBdBdElFdFdArArAr"

"14|1 1 2 2 1 1|2 6 0 1 3 2|3 5 1 1 2 3|4 3 2 1 2 4|5 4 0 1 3 5|6 3 4 2 1 6",
// "BdBdBdCuDuDuArEdFlEdEdArAr"

"12|1 3 2 2 1 1|2 5 0 1 3 2|3 3 4 1 2 3|4 4 4 3 1 4|5 4 3 2 1 5|6 2 4 1 3 6",
// "CdDlElBdFuFuFuDlBdBdAr"

"19|1 0 2 2 1 1|2 4 4 2 1 2|3 4 0 1 3 3|4 3 4 1 2 4|5 6 1 1 3 5|6 2 3 1 3 6",
// "CdDdBlEdEdFuFuBlBlBlCdCdFdFdArArArAr"

"15|1 1 2 2 1 1|2 5 0 1 3 2|3 3 5 3 1 3|4 4 2 1 3 4|5 2 5 1 2 5|6 5 3 2 1 6",
// "ArEuEuClClDdArDdFlFlBdBdBdAr"

"15|1 0 2 2 1 1|2 2 0 1 3 2|3 5 1 1 2 3|4 6 0 1 3 4|5 5 3 2 1 5|6 4 2 1 2 6",
// "BdBdBdArArCuFdArArFdElDdDdDd"

"17|1 0 2 2 1 1|2 5 0 1 3 2|3 4 5 2 1 3|4 5 4 2 1 4|5 2 2 1 2 5|6 3 5 1 2 6",
// "BdDlDlBdDlDlDlEdArArArFuFuClBdAr"

"16|1 2 2 2 1 1|2 3 4 2 1 2|3 4 0 1 3 3|4 3 5 3 1 4|5 1 5 1 2 5|6 0 4 3 1 6",
// "BrBrCdDlFrFrEuEuDlEuFlCdCdArAr"

"21|1 0 2 2 1 1|2 4 0 1 3 2|3 3 3 3 1 3|4 5 5 2 1 4|5 5 0 1 3 5|6 2 5 1 2 6",
// "ArArDlDlFuFuDlDlDlFdClClBdBdBdArEdEdEdAr"

"14|1 0 2 2 1 1|2 6 0 1 3 2|3 4 4 3 1 3|4 3 1 1 2 4|5 3 0 3 1 5|6 5 1 1 2 6",
// "ArBdClBdBdClErDuArArFdFdAr"

"18|1 0 2 2 1 1|2 5 5 2 1 2|3 6 1 1 3 3|4 4 4 1 3 4|5 2 4 2 1 5|6 3 0 1 3 6",
// "ArCdDuDuBlBlBlBlCdDdElFdFdFdArArAr"

"28|1 0 2 2 1 1|2 2 1 1 3 2|3 0 4 3 1 3|4 3 4 1 2 4|5 5 4 1 3 5|6 4 3 3 1 6",
// "BuDdCrCrFlFlEuEuEuCrEuFrBdBdBdArArArBuBuBuClFlEdEdEdAr"

"20|1 0 2 2 1 1|2 5 0 1 3 2|3 4 1 1 3 3|4 2 0 1 3 4|5 4 4 2 1 5|6 6 0 1 3 6",
// "BdDdElBdBdElCdCdElElDdDdArArArArFdFdFd"

"14|1 0 2 2 1 1|2 4 4 2 1 2|3 4 1 1 3 3|4 5 1 1 2 4|5 6 1 1 3 5|6 3 2 1 2 6",
// "ArBlBlBlCdCdDuEdEdFdArArAr"

"11|1 0 2 2 1 1|2 5 1 1 2 2|3 5 0 2 1 3|4 2 1 1 2 4|5 4 2 1 2 5|6 4 4 2 1 6",
// "BdDuArArEuEuArFlBdAr"

"14|1 1 2 2 1 1|2 6 0 1 3 2|3 4 1 1 2 3|4 4 3 3 1 4|5 3 1 1 3 5|6 3 0 3 1 6",
// "EdEdArEdDlBdBdBdFlFlCuArAr"

"13|1 0 2 2 1 1|2 4 5 3 1 2|3 5 2 1 3 3|4 6 1 1 2 4|5 2 5 2 1 5|6 1 5 1 2 6",
// "ArArArDuFuFuElBlElBlCdAr"

"20|1 0 2 2 1 1|2 5 0 1 3 2|3 6 0 1 3 3|4 2 1 1 3 4|5 4 0 1 3 5|6 4 5 2 1 6",
// "BdBdCdCdCdDdEdEdFlBdFlEdFlFlDdArArArAr"

"11|1 1 2 2 1 1|2 6 4 1 2 2|3 6 2 1 2 3|4 4 0 1 3 4|5 2 5 3 1 5|6 5 2 1 3 6",
// "ArBdCdDdDdElDdArFdAr"

"13|1 0 2 2 1 1|2 6 1 1 3 2|3 4 1 1 2 3|4 5 1 1 2 4|5 2 1 1 3 5|6 3 0 3 1 6",
// "BdBdCdCdDdDdEdEdArArArAr"

"24|1 1 2 2 1 1|2 4 0 1 3 2|3 3 5 3 1 3|4 2 5 1 2 4|5 0 4 3 1 5|6 3 3 1 2 6",
// "AlBdFuErErErDuDuClClDuDuDuArElElBdBdElFdArArAr"

"16|1 1 2 2 1 1|2 5 5 2 1 2|3 5 3 2 1 3|4 5 0 1 3 4|5 4 3 1 2 5|6 3 4 1 2 6",
// "ArArBlFuBlBlBlEdClFdClDdDdDdAr"

"25|1 0 2 2 1 1|2 5 0 1 3 2|3 5 4 2 1 3|4 3 2 1 3 4|5 5 5 2 1 5|6 2 3 1 3 6",
// "BdClDuClBdElElBdFuElElElFuClClClDdDdFdFdArArArAr"

"25|1 1 2 2 1 1|2 3 1 1 3 2|3 5 1 1 3 3|4 2 4 1 3 4|5 5 5 2 1 5|6 5 4 2 1 6",
// "AlDuDuDuElElElElElFlFlCdCdFlFlBdBdFlDdDdArArArAr"

"18|1 2 2 2 1 1|2 4 0 1 3 2|3 6 0 1 3 3|4 3 4 3 1 4|5 2 3 1 2 5|6 5 5 2 1 6",
// "BdCdCdFlCdFlFlFlFlEdEdDlDlBdBdArAr"

"13|1 1 2 2 1 1|2 5 4 2 1 2|3 3 0 1 3 3|4 6 0 1 3 4|5 1 5 3 1 5|6 5 3 2 1 6",
// "BlCdCdElCdArArArFlDdDdDd"

"17|1 0 2 2 1 1|2 6 2 1 2 2|3 4 0 1 3 3|4 2 0 1 3 4|5 1 4 2 1 5|6 2 3 3 1 6",
// "BdElFrDdDdDdArArDdFlFlCdCdCdArAr"

"17|1 0 2 2 1 1|2 4 0 1 3 2|3 6 2 1 2 3|4 2 1 1 3 4|5 3 4 2 1 5|6 3 3 3 1 6",
// "CdElElElDdDdArArDdFlFlBdBdBdArAr"

"17|1 0 2 2 1 1|2 3 2 1 3 2|3 2 0 1 3 3|4 5 2 1 2 4|5 0 3 3 1 5|6 2 6 3 1 6",
// "BdDdDdFrFrBdErErErCdCdCdArArArAr"

"13|1 0 2 2 1 1|2 5 1 1 2 2|3 2 1 1 3 3|4 6 0 1 3 4|5 2 4 2 1 5|6 4 4 1 3 6",
// "BuDdDdDdElElCdCdArArArAr"

"23|1 0 2 2 1 1|2 4 0 1 3 2|3 4 3 3 1 3|4 3 5 3 1 4|5 2 5 1 2 5|6 0 4 3 1 6",
// "ClFrFrFrEuEuDlDlEuEuClClBdEuArArFlFlBdBdArAr"

"17|1 0 2 2 1 1|2 3 1 1 3 2|3 4 1 1 2 3|4 2 0 1 3 4|5 0 3 3 1 5|6 3 0 3 1 6",
// "BdBdBdCdCdCdErErErDdDdDdArArArAr"

"22|1 0 2 2 1 1|2 3 0 1 3 2|3 0 5 1 2 3|4 5 0 1 3 4|5 4 5 3 1 5|6 4 4 3 1 6",
// "ArBdCuCuCuDdElElElElFlFlDdDdFlFlBdBdArArAr"

"22|1 0 2 2 1 1|2 5 1 1 3 2|3 4 0 1 3 3|4 4 4 2 1 4|5 3 4 1 3 5|6 2 0 1 3 6",
// "CdEuEuEuDlBdBdDlCdCdDlDlEdEdFdFdFdArArArAr"

"16|1 3 2 2 1 1|2 5 0 1 3 2|3 5 5 2 1 3|4 5 4 2 1 4|5 2 4 3 1 5|6 4 5 1 2 6",
// "BdElElFuFuClClClFdFdDlDlBdBdAr"

"16|1 0 2 2 1 1|2 2 3 3 1 2|3 2 4 2 1 3|4 3 0 1 3 4|5 2 0 1 3 5|6 6 3 1 2 6",
// "BrCrCrEdEdEdArFdBrDdDdDdArArAr"

"17|1 1 2 2 1 1|2 4 4 2 1 2|3 4 0 1 3 3|4 5 0 1 3 4|5 4 3 2 1 5|6 5 5 2 1 6",
// "ArBlBlElDdDdElCdCdFlFlDdFlCdArAr"

"25|1 0 2 2 1 1|2 5 0 1 3 2|3 4 4 2 1 3|4 2 0 1 3 4|5 0 3 3 1 5|6 3 4 1 3 6",
// "BdFuFuFuClBdBdBdClClClFdFdFdErErErDdDdDdArArArAr"

"19|1 0 2 2 1 1|2 3 1 1 3 2|3 5 0 1 3 3|4 3 4 2 1 4|5 4 3 3 1 5|6 4 5 3 1 6",
